"url","y_test","y_predicted","type"
"https://slon.ru/posts/61277",277.0,299.6791927643747,"slon.ru"
"https://slon.ru/posts/61270",258.0,225.57906802158047,"slon.ru"
"https://slon.ru/posts/61256",332.0,212.30284083036906,"slon.ru"
"https://slon.ru/posts/61178",372.0,164.39229732310065,"slon.ru"
"https://slon.ru/posts/61205",152.0,163.03496798616203,"slon.ru"
"https://slon.ru/posts/61322",166.0,160.75070339040056,"slon.ru"
"https://slon.ru/posts/61225",158.0,158.26924412705395,"slon.ru"
"https://slon.ru/posts/61222",25.0,120.56037304474059,"slon.ru"
"https://slon.ru/posts/61018",123.0,100.91979771444474,"slon.ru"
"https://slon.ru/posts/61264",164.0,87.82245412420646,"slon.ru"
"https://slon.ru/posts/61305",108.0,78.90753774551432,"slon.ru"
"https://slon.ru/posts/61257",38.0,73.2891429477702,"slon.ru"
"https://slon.ru/posts/61017",62.0,66.91641787291907,"slon.ru"
"https://slon.ru/posts/61367",31.0,66.54461643299966,"slon.ru"
"https://slon.ru/posts/61323",73.0,63.65203070285018,"slon.ru"
"https://slon.ru/posts/61338",68.0,58.89125880799946,"slon.ru"
"https://slon.ru/posts/61243",50.0,51.39673792809427,"slon.ru"
"https://slon.ru/posts/61364",35.0,48.015514669779414,"slon.ru"
"https://slon.ru/posts/61281",56.0,46.905667630154724,"slon.ru"
"https://slon.ru/posts/61159",121.0,43.04483965260921,"slon.ru"
"https://slon.ru/posts/61179",42.0,42.38667468157552,"slon.ru"
"https://slon.ru/posts/61202",26.0,41.73455560914338,"slon.ru"
"https://slon.ru/posts/61238",20.0,41.29345878817601,"slon.ru"
"https://slon.ru/posts/61261",33.0,41.08030741725501,"slon.ru"
"https://slon.ru/posts/61315",39.0,40.5045018602712,"slon.ru"
"https://slon.ru/posts/61244",27.0,40.49137636731981,"slon.ru"
"https://slon.ru/posts/61230",24.0,39.530077517201306,"slon.ru"
"https://slon.ru/posts/61303",18.0,36.968087629505206,"slon.ru"
"https://slon.ru/posts/61164",30.0,36.54930110345637,"slon.ru"
"https://slon.ru/posts/61212",84.0,36.51079846302076,"slon.ru"
"https://slon.ru/posts/61326",43.0,36.233607749621825,"slon.ru"
"https://slon.ru/posts/61287",29.0,33.97686491811998,"slon.ru"
"https://slon.ru/posts/61297",20.0,32.78850630836954,"slon.ru"
"https://slon.ru/posts/61201",40.0,31.039733542492655,"slon.ru"
"https://slon.ru/posts/61300",69.0,29.714319788518942,"slon.ru"
"https://slon.ru/posts/61299",40.0,29.218052011484964,"slon.ru"
"https://slon.ru/posts/61260",28.0,27.802131477026414,"slon.ru"
"https://slon.ru/posts/61213",7.0,27.610965575329253,"slon.ru"
"https://slon.ru/posts/61245",17.0,27.567539949076256,"slon.ru"
"https://slon.ru/posts/61331",14.0,27.446221779491697,"slon.ru"
"https://slon.ru/posts/61196",26.0,26.675238263123433,"slon.ru"
"https://slon.ru/posts/61351",7.0,26.627773422534528,"slon.ru"
"https://slon.ru/posts/61158",15.0,26.47131849621556,"slon.ru"
"https://slon.ru/posts/61342",61.0,26.391239535770723,"slon.ru"
"https://slon.ru/posts/61237",46.0,25.74999001858797,"slon.ru"
"https://slon.ru/posts/61169",21.0,25.55170687892904,"slon.ru"
"https://slon.ru/posts/61234",16.0,24.934911173264428,"slon.ru"
"https://slon.ru/posts/61156",35.0,23.99959541105101,"slon.ru"
"https://slon.ru/posts/61188",11.0,23.91888406155825,"slon.ru"
"https://slon.ru/posts/61182",13.0,23.541599554039177,"slon.ru"
"https://slon.ru/posts/61155",12.0,23.525960603199135,"slon.ru"
"https://slon.ru/posts/61362",22.0,23.396276602450595,"slon.ru"
"https://slon.ru/posts/61258",38.0,23.16629248176429,"slon.ru"
"https://slon.ru/posts/61216",19.0,23.154068686685605,"slon.ru"
"https://slon.ru/posts/61251",17.0,22.562830241880686,"slon.ru"
"https://slon.ru/posts/61373",9.0,22.494213511275255,"slon.ru"
"https://slon.ru/posts/61327",8.0,22.268541502784135,"slon.ru"
"https://slon.ru/posts/61282",11.0,22.027970918286226,"slon.ru"
"https://slon.ru/posts/61224",11.0,21.667981932105643,"slon.ru"
"https://slon.ru/posts/61324",13.0,21.366516669369403,"slon.ru"
"https://slon.ru/posts/61214",18.0,21.061888109727096,"slon.ru"
"https://slon.ru/posts/61194",17.0,20.939815855240422,"slon.ru"
"https://slon.ru/posts/61184",41.0,20.7693786931554,"slon.ru"
"https://slon.ru/posts/61208",19.0,20.710058620615783,"slon.ru"
"https://slon.ru/posts/61370",25.0,20.663635246494962,"slon.ru"
"https://slon.ru/posts/61193",39.0,20.261006077522328,"slon.ru"
"https://slon.ru/posts/61334",17.0,19.983934213415626,"slon.ru"
"https://slon.ru/posts/61248",23.0,19.619693808140116,"slon.ru"
"https://slon.ru/posts/61165",7.0,19.450655695097076,"slon.ru"
"https://slon.ru/posts/61354",19.0,18.62246124886646,"slon.ru"
"https://slon.ru/posts/61369",11.0,18.566468034090317,"slon.ru"
"https://slon.ru/posts/61337",14.0,18.427627355009328,"slon.ru"
"https://slon.ru/posts/61375",12.0,18.372029233306247,"slon.ru"
"https://slon.ru/posts/61357",16.0,18.32419918337045,"slon.ru"
"https://slon.ru/posts/61330",20.0,18.185974664017387,"slon.ru"
"https://slon.ru/posts/61349",5.0,17.93757481690993,"slon.ru"
"https://slon.ru/posts/61328",20.0,17.379676419182058,"slon.ru"
"https://slon.ru/posts/61377",15.0,17.049816413935606,"slon.ru"
"https://slon.ru/posts/61332",13.0,17.042033489098696,"slon.ru"
"https://slon.ru/posts/61173",32.0,16.880295523528456,"slon.ru"
"https://slon.ru/posts/61198",21.0,16.806286842827003,"slon.ru"
"https://slon.ru/posts/61294",6.0,16.78765221647497,"slon.ru"
"https://slon.ru/posts/61195",7.0,16.292263176771744,"slon.ru"
"https://slon.ru/posts/61241",11.0,16.23118137733943,"slon.ru"
"https://slon.ru/posts/61206",9.0,16.202440290247477,"slon.ru"
"https://slon.ru/posts/61231",13.0,15.609681977425375,"slon.ru"
"https://slon.ru/posts/61296",9.0,15.421982039135703,"slon.ru"
"https://slon.ru/posts/61250",5.0,15.295548448340348,"slon.ru"
"https://slon.ru/posts/61175",9.0,15.070390921596342,"slon.ru"
"https://slon.ru/posts/61167",10.0,14.95591640172842,"slon.ru"
"https://slon.ru/posts/61262",8.0,14.91586937582603,"slon.ru"
"https://slon.ru/posts/61240",11.0,14.719883390516811,"slon.ru"
"https://slon.ru/posts/61157",46.0,14.491361382249915,"slon.ru"
"https://slon.ru/posts/61298",10.0,14.28709403102853,"slon.ru"
"https://slon.ru/posts/61308",10.0,14.273990719308555,"slon.ru"
"https://slon.ru/posts/61344",5.0,14.21554070338867,"slon.ru"
"https://slon.ru/posts/61226",18.0,13.9070448125288,"slon.ru"
"https://slon.ru/posts/61272",14.0,13.827532597317823,"slon.ru"
"https://slon.ru/posts/61316",10.0,13.50772734846017,"slon.ru"
"https://slon.ru/posts/61191",4.0,13.355468085819538,"slon.ru"
"https://slon.ru/posts/61271",8.0,13.097885349141078,"slon.ru"
"https://slon.ru/posts/61288",15.0,13.061863364518908,"slon.ru"
"https://slon.ru/posts/61274",21.0,12.938910042120826,"slon.ru"
"https://slon.ru/posts/61263",14.0,12.679385990601496,"slon.ru"
"https://slon.ru/posts/61025",20.0,12.67026064521569,"slon.ru"
"https://slon.ru/posts/61318",3.0,12.595542833971491,"slon.ru"
"https://slon.ru/posts/61218",2.0,12.554497002951186,"slon.ru"
"https://slon.ru/posts/61166",33.0,12.535359620341406,"slon.ru"
"https://slon.ru/posts/61368",19.0,12.531327561177337,"slon.ru"
"https://slon.ru/posts/61317",4.0,12.429153235922431,"slon.ru"
"https://slon.ru/posts/61289",57.0,12.28885059915135,"slon.ru"
"https://slon.ru/posts/61223",20.0,12.259835350672233,"slon.ru"
"https://slon.ru/posts/61313",6.0,12.180222048711633,"slon.ru"
"https://slon.ru/posts/61378",21.0,12.127427100799837,"slon.ru"
"https://slon.ru/posts/61168",3.0,12.11270924443984,"slon.ru"
"https://slon.ru/posts/61268",6.0,12.071178805604848,"slon.ru"
"https://slon.ru/posts/61115",6.0,11.58564751005975,"slon.ru"
"https://slon.ru/posts/61311",7.0,11.338565726373377,"slon.ru"
"https://slon.ru/posts/61376",14.0,11.252935933982869,"slon.ru"
"https://slon.ru/posts/61163",6.0,11.222624674917425,"slon.ru"
"https://slon.ru/posts/61336",6.0,11.12470583609707,"slon.ru"
"https://slon.ru/posts/61360",22.0,11.049159776192214,"slon.ru"
"https://slon.ru/posts/61172",9.0,10.987814064442762,"slon.ru"
"https://slon.ru/posts/61254",8.0,10.834242180238766,"slon.ru"
"https://slon.ru/posts/61321",39.0,10.82913758650099,"slon.ru"
