"url","y_test","y_predicted","type"
"http://www.vesti.ru/doc.html?id=2697679",245.0,135.8593126338491,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697621",15.0,31.123489036844173,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697377",59.0,18.782978655421196,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698113",31.0,14.344301438995673,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697921",4.0,12.79947960978002,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698063",19.0,11.008449133349792,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697666",1.0,10.562032808259108,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698892",16.0,9.016509844443565,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697603",1.0,8.591580028530165,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697611",1.0,8.379186050575456,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698643",4.0,8.240938005588648,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697676",1.0,8.018073165697725,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697792",25.0,7.473675461676533,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697917",5.0,7.429222785249972,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697483",1.0,6.771485011598916,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697579",2.0,6.727654505723114,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698399",6.0,6.6552113891881906,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698178",3.0,6.448534181951452,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697559",9.0,6.162456402344017,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698851",2.0,6.084210655931373,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2699036",1.0,5.978306135105256,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697669",1.0,5.921107718976723,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698581",1.0,5.8959773852933575,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698006",2.0,5.433274071460589,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698619",1.0,5.2488384423147965,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698614",1.0,5.155157254257096,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698604",1.0,5.1541815960952,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697859",1.0,5.13564743427935,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697896",1.0,5.103055440139765,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697889",1.0,5.016081901226104,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697814",2.0,4.982564021593237,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2697178",1.0,4.963584338629751,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698575",1.0,4.953178950613669,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2699096",12.0,4.944583452225287,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698402",1.0,4.930972311167324,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698416",1.0,4.921360958534304,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698396",1.0,4.896710165465952,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698369",1.0,4.837843611190481,"vesti.ru"
"http://www.vesti.ru/doc.html?id=2698536",1.0,4.803587222007099,"vesti.ru"
