"url","y_test","y_predicted","type"
"http://www.ria.ru/society/20151215/1342384969.html",2.0,21.187914847068736,"ria.ru"
"http://www.ria.ru/society/20151217/1343537844.html",4.0,18.13578186398025,"ria.ru"
"http://www.ria.ru/accents/20151214/1341911496.html",5.0,15.245872944205262,"ria.ru"
"http://www.ria.ru/world/20151212/1340671832.html",6.0,10.604407746493665,"ria.ru"
"http://www.ria.ru/incidents/20151216/1342758136.html",3.0,9.895688776773705,"ria.ru"
"http://www.ria.ru/science/20151216/1342786848.html",1.0,9.314851815825524,"ria.ru"
"http://www.ria.ru/world/20151215/1342386851.html",2.0,7.908713287456786,"ria.ru"
"http://www.ria.ru/world/20151213/1341334213.html",2.0,7.659746538715505,"ria.ru"
"http://www.ria.ru/world/20151212/1341013376.html",1.0,7.2995794401033605,"ria.ru"
"http://www.ria.ru/world/20151212/1340853713.html",2.0,6.953587524732641,"ria.ru"
"http://www.ria.ru/society/20151215/1342611392.html",3.0,6.771909730163377,"ria.ru"
"http://www.ria.ru/world/20151215/1342185472.html",2.0,6.6721729254215445,"ria.ru"
"http://www.ria.ru/world/20151215/1342248293.html",1.0,6.636091061345752,"ria.ru"
"http://www.ria.ru/world/20151212/1340954439.html",2.0,6.52157002922706,"ria.ru"
"http://www.ria.ru/world/20151216/1343210460.html",1.0,6.420449456706629,"ria.ru"
"http://www.ria.ru/world/20151213/1341489912.html",2.0,6.193971920569961,"ria.ru"
"http://www.ria.ru/society/20151214/1342115996.html",1.0,6.032310187005239,"ria.ru"
"http://www.ria.ru/world/20151214/1341579456.html",1.0,5.722543343668402,"ria.ru"
"http://www.ria.ru/incidents/20151214/1342127184.html",1.0,5.680757022658588,"ria.ru"
"http://www.ria.ru/world/20151214/1341582252.html",1.0,5.457020799063073,"ria.ru"
"http://www.ria.ru/world/20151213/1341411257.html",1.0,5.354784593290816,"ria.ru"
"http://www.ria.ru/world/20151213/1341290812.html",2.0,5.289931903616485,"ria.ru"
"http://www.ria.ru/world/20151213/1341496735.html",1.0,5.250088606556432,"ria.ru"
"http://www.ria.ru/world/20151216/1342955753.html",1.0,5.233709134952835,"ria.ru"
"http://www.ria.ru/world/20151214/1342147254.html",1.0,5.1027982519049315,"ria.ru"
"http://www.ria.ru/politics/20151216/1342946203.html",2.0,5.093859911697438,"ria.ru"
"http://www.ria.ru/world/20151212/1340910076.html",1.0,5.089660795207007,"ria.ru"
"http://www.ria.ru/world/20151214/1341958412.html",1.0,5.081166999861848,"ria.ru"
"http://www.ria.ru/world/20151213/1341307293.html",3.0,5.07444738180657,"ria.ru"
"http://www.ria.ru/world/20151212/1340903088.html",1.0,5.061983982196698,"ria.ru"
"http://www.ria.ru/world/20151216/1342950008.html",2.0,5.052679144682366,"ria.ru"
"http://www.ria.ru/world/20151216/1342944983.html",2.0,5.0455118263480285,"ria.ru"
"http://www.ria.ru/world/20151212/1340861036.html",1.0,5.032908403068681,"ria.ru"
