"url","y_test","y_predicted","type"
"http://lifenews.ru/news/175149",485.0,475.8607821574167,"lifenews.ru"
"http://lifenews.ru/news/174785",189.0,464.44559727326845,"lifenews.ru"
"http://lifenews.ru/news/174924",454.0,438.07928395199815,"lifenews.ru"
"http://lifenews.ru/news/175455",536.0,357.56397229394435,"lifenews.ru"
"http://lifenews.ru/news/175426",565.0,292.8596632652935,"lifenews.ru"
"http://lifenews.ru/news/174760",158.0,287.06943216380034,"lifenews.ru"
"http://lifenews.ru/news/175192",302.0,233.6853445204896,"lifenews.ru"
"http://lifenews.ru/news/174745",163.0,226.79697114483682,"lifenews.ru"
"http://lifenews.ru/news/174735",137.0,165.91638973973932,"lifenews.ru"
"http://lifenews.ru/news/175031",113.0,159.9976117873558,"lifenews.ru"
"http://lifenews.ru/news/174994",193.0,159.11146052649576,"lifenews.ru"
"http://lifenews.ru/news/175533",89.0,154.46654200975982,"lifenews.ru"
"http://lifenews.ru/news/175478",469.0,150.26884260270316,"lifenews.ru"
"http://lifenews.ru/news/175153",156.0,148.77989131631153,"lifenews.ru"
"http://lifenews.ru/news/175459",127.0,147.64213667782943,"lifenews.ru"
"http://lifenews.ru/news/174961",86.0,144.18618489208177,"lifenews.ru"
"http://lifenews.ru/news/175152",108.0,143.7642960103558,"lifenews.ru"
"http://lifenews.ru/news/174762",151.0,141.98354312405715,"lifenews.ru"
"http://lifenews.ru/news/174960",160.0,139.76062804834527,"lifenews.ru"
"http://lifenews.ru/news/175287",113.0,139.5666636996266,"lifenews.ru"
"http://lifenews.ru/news/175483",147.0,130.83376132643934,"lifenews.ru"
"http://lifenews.ru/news/175501",141.0,128.55092391756358,"lifenews.ru"
"http://lifenews.ru/news/174768",170.0,122.04713942749505,"lifenews.ru"
"http://lifenews.ru/news/175106",165.0,121.60918256197323,"lifenews.ru"
"http://lifenews.ru/news/175130",92.0,118.05881819841261,"lifenews.ru"
"http://lifenews.ru/news/174900",101.0,117.63051213630541,"lifenews.ru"
"http://lifenews.ru/news/175205",92.0,115.28023391085077,"lifenews.ru"
"http://lifenews.ru/news/175216",210.0,114.77348525694806,"lifenews.ru"
"http://lifenews.ru/news/174957",94.0,110.2197794003607,"lifenews.ru"
"http://lifenews.ru/news/174993",241.0,104.04415019286819,"lifenews.ru"
"http://lifenews.ru/news/175032",91.0,103.35166228674659,"lifenews.ru"
"http://lifenews.ru/news/175064",64.0,100.60240458215576,"lifenews.ru"
"http://lifenews.ru/news/174813",74.0,97.46520943897852,"lifenews.ru"
"http://lifenews.ru/news/175204",81.0,97.44046493021564,"lifenews.ru"
"http://lifenews.ru/news/175240",110.0,94.39757636861123,"lifenews.ru"
"http://lifenews.ru/news/175515",100.0,93.63694688877428,"lifenews.ru"
"http://lifenews.ru/news/175006",122.0,91.87093398586359,"lifenews.ru"
"http://lifenews.ru/news/174932",151.0,90.15960306148746,"lifenews.ru"
"http://lifenews.ru/news/175068",53.0,89.62524320681938,"lifenews.ru"
"http://lifenews.ru/news/175054",78.0,89.21186760072891,"lifenews.ru"
"http://lifenews.ru/news/175407",111.0,88.69244277622907,"lifenews.ru"
"http://lifenews.ru/news/175233",147.0,88.48560492794245,"lifenews.ru"
"http://lifenews.ru/news/175482",75.0,87.25346341775322,"lifenews.ru"
"http://lifenews.ru/news/175288",92.0,87.09888726010132,"lifenews.ru"
"http://lifenews.ru/news/175141",120.0,86.69966322324403,"lifenews.ru"
"http://lifenews.ru/news/175300",83.0,86.1480716358998,"lifenews.ru"
"http://lifenews.ru/news/174902",26.0,85.98526782687318,"lifenews.ru"
"http://lifenews.ru/news/175402",59.0,85.8730575691493,"lifenews.ru"
"http://lifenews.ru/news/174925",102.0,84.38366754009493,"lifenews.ru"
"http://lifenews.ru/news/174761",63.0,83.63682054601313,"lifenews.ru"
"http://lifenews.ru/news/174819",124.0,82.4053375434672,"lifenews.ru"
"http://lifenews.ru/news/174963",70.0,82.20734882698547,"lifenews.ru"
"http://lifenews.ru/news/175098",64.0,82.05985215939894,"lifenews.ru"
"http://lifenews.ru/news/175509",72.0,81.03828403828963,"lifenews.ru"
"http://lifenews.ru/news/174756",64.0,80.9237697080764,"lifenews.ru"
"http://lifenews.ru/news/175465",53.0,80.65563401988433,"lifenews.ru"
"http://lifenews.ru/news/174929",64.0,80.16108421597072,"lifenews.ru"
"http://lifenews.ru/news/175303",46.0,79.06949246364788,"lifenews.ru"
"http://lifenews.ru/news/174941",82.0,77.15825778717425,"lifenews.ru"
"http://lifenews.ru/news/175291",60.0,76.45071392379876,"lifenews.ru"
"http://lifenews.ru/news/175471",85.0,75.50340656818143,"lifenews.ru"
"http://lifenews.ru/news/174748",60.0,74.72784283957266,"lifenews.ru"
"http://lifenews.ru/news/174951",121.0,74.48763246761709,"lifenews.ru"
"http://lifenews.ru/news/175159",72.0,74.34703010490433,"lifenews.ru"
"http://lifenews.ru/news/174818",41.0,74.25033849025081,"lifenews.ru"
"http://lifenews.ru/news/175440",116.0,72.73229205455031,"lifenews.ru"
"http://lifenews.ru/news/175051",91.0,72.35926173445066,"lifenews.ru"
"http://lifenews.ru/news/174800",77.0,71.96038521348096,"lifenews.ru"
"http://lifenews.ru/news/174863",62.0,71.8624492945656,"lifenews.ru"
"http://lifenews.ru/news/174729",56.0,71.27004504307968,"lifenews.ru"
"http://lifenews.ru/news/174758",129.0,70.58698477383227,"lifenews.ru"
"http://lifenews.ru/news/175190",111.0,70.51710430749517,"lifenews.ru"
"http://lifenews.ru/news/174977",37.0,70.43668042404246,"lifenews.ru"
"http://lifenews.ru/news/175058",125.0,68.88865368751405,"lifenews.ru"
"http://lifenews.ru/news/175487",115.0,68.80834935876749,"lifenews.ru"
"http://lifenews.ru/news/174969",49.0,68.08798582503888,"lifenews.ru"
"http://lifenews.ru/news/175432",98.0,67.8006829735971,"lifenews.ru"
"http://lifenews.ru/news/175262",79.0,67.3062381591532,"lifenews.ru"
"http://lifenews.ru/news/175425",68.0,67.29450312573114,"lifenews.ru"
"http://lifenews.ru/news/175489",3.0,67.05394174655048,"lifenews.ru"
"http://lifenews.ru/news/174740",62.0,66.77539186134625,"lifenews.ru"
"http://lifenews.ru/news/175290",54.0,66.74526307018289,"lifenews.ru"
"http://lifenews.ru/news/175488",68.0,66.51599541109191,"lifenews.ru"
"http://lifenews.ru/news/174810",76.0,66.38468135834533,"lifenews.ru"
"http://lifenews.ru/news/175328",88.0,66.24308872647985,"lifenews.ru"
"http://lifenews.ru/news/174746",132.0,65.95879992243923,"lifenews.ru"
"http://lifenews.ru/news/175424",72.0,65.48975765808896,"lifenews.ru"
"http://lifenews.ru/news/174920",108.0,64.21530637486889,"lifenews.ru"
"http://lifenews.ru/news/174967",47.0,64.1922077994313,"lifenews.ru"
"http://lifenews.ru/news/175010",36.0,63.85248634381662,"lifenews.ru"
"http://lifenews.ru/news/175056",54.0,63.41579485491871,"lifenews.ru"
"http://lifenews.ru/news/174734",75.0,62.22535057420352,"lifenews.ru"
"http://lifenews.ru/news/174973",61.0,61.27552853280363,"lifenews.ru"
"http://lifenews.ru/news/175313",1.0,59.77256283240801,"lifenews.ru"
"http://lifenews.ru/news/175243",57.0,59.66075207464253,"lifenews.ru"
"http://lifenews.ru/news/175457",39.0,59.56637926319204,"lifenews.ru"
"http://lifenews.ru/news/174736",116.0,59.36466087698967,"lifenews.ru"
"http://lifenews.ru/news/174763",78.0,59.20865489501121,"lifenews.ru"
"http://lifenews.ru/news/175318",42.0,57.88736322048711,"lifenews.ru"
"http://lifenews.ru/news/175476",47.0,57.81572366810918,"lifenews.ru"
"http://lifenews.ru/news/174750",70.0,57.77340757181695,"lifenews.ru"
"http://lifenews.ru/news/174905",60.0,57.55313447947634,"lifenews.ru"
"http://lifenews.ru/news/175511",39.0,57.04408947260036,"lifenews.ru"
"http://lifenews.ru/news/175368",61.0,56.926361387012314,"lifenews.ru"
"http://lifenews.ru/news/175485",72.0,56.887908128958685,"lifenews.ru"
"http://lifenews.ru/news/175434",54.0,56.71551991862107,"lifenews.ru"
"http://lifenews.ru/news/174755",65.0,56.43532023919157,"lifenews.ru"
"http://lifenews.ru/news/174948",52.0,56.40464671442599,"lifenews.ru"
"http://lifenews.ru/news/175203",45.0,56.2545446453406,"lifenews.ru"
"http://lifenews.ru/news/174776",54.0,56.09210538793654,"lifenews.ru"
"http://lifenews.ru/news/175134",55.0,55.97498207831261,"lifenews.ru"
"http://lifenews.ru/news/175108",136.0,55.941456083313994,"lifenews.ru"
"http://lifenews.ru/news/175419",51.0,55.91525842649487,"lifenews.ru"
"http://lifenews.ru/news/175120",53.0,55.69990768565908,"lifenews.ru"
"http://lifenews.ru/news/174934",38.0,55.28422077903852,"lifenews.ru"
"http://lifenews.ru/news/174741",60.0,54.975578105481766,"lifenews.ru"
"http://lifenews.ru/news/175009",59.0,54.82273633974021,"lifenews.ru"
"http://lifenews.ru/news/175360",75.0,54.799003626009146,"lifenews.ru"
"http://lifenews.ru/news/175506",57.0,54.54369427204627,"lifenews.ru"
"http://lifenews.ru/news/175529",45.0,54.49431412991122,"lifenews.ru"
"http://lifenews.ru/news/175117",43.0,54.25241790884554,"lifenews.ru"
"http://lifenews.ru/news/174822",45.0,54.08478642896333,"lifenews.ru"
"http://lifenews.ru/news/175023",65.0,54.04240299566223,"lifenews.ru"
"http://lifenews.ru/news/175179",62.0,53.52228298896415,"lifenews.ru"
"http://lifenews.ru/news/175131",55.0,53.13633910467719,"lifenews.ru"
"http://lifenews.ru/news/174972",43.0,53.106883801217684,"lifenews.ru"
"http://lifenews.ru/news/175104",44.0,53.06431171739869,"lifenews.ru"
"http://lifenews.ru/news/175033",44.0,52.97811536151392,"lifenews.ru"
"http://lifenews.ru/news/175201",63.0,52.94226227340384,"lifenews.ru"
"http://lifenews.ru/news/175040",37.0,52.42836733728386,"lifenews.ru"
"http://lifenews.ru/news/175273",77.0,52.315767551259874,"lifenews.ru"
"http://lifenews.ru/news/175312",39.0,52.24352196446854,"lifenews.ru"
"http://lifenews.ru/news/175007",110.0,51.824840248627304,"lifenews.ru"
"http://lifenews.ru/news/175460",69.0,51.605616191975635,"lifenews.ru"
"http://lifenews.ru/news/175250",64.0,51.27172635838342,"lifenews.ru"
"http://lifenews.ru/news/175225",69.0,50.847872387424005,"lifenews.ru"
"http://lifenews.ru/news/174946",59.0,50.79564501952466,"lifenews.ru"
"http://lifenews.ru/news/174921",51.0,50.758286740542985,"lifenews.ru"
"http://lifenews.ru/news/175349",48.0,50.6066292943768,"lifenews.ru"
"http://lifenews.ru/news/175282",54.0,50.58057428126325,"lifenews.ru"
"http://lifenews.ru/news/175207",31.0,50.56863090850212,"lifenews.ru"
"http://lifenews.ru/news/174970",56.0,50.41435543838487,"lifenews.ru"
"http://lifenews.ru/news/175306",45.0,50.36658820823333,"lifenews.ru"
"http://lifenews.ru/news/175307",38.0,50.22898377553829,"lifenews.ru"
"http://lifenews.ru/news/175267",30.0,50.218874302627206,"lifenews.ru"
"http://lifenews.ru/news/174789",31.0,50.152122915025295,"lifenews.ru"
"http://lifenews.ru/news/175371",40.0,50.04453926791251,"lifenews.ru"
"http://lifenews.ru/news/175178",59.0,50.01342336967073,"lifenews.ru"
"http://lifenews.ru/news/175519",49.0,49.91028758938467,"lifenews.ru"
"http://lifenews.ru/news/175230",57.0,49.71427707592005,"lifenews.ru"
"http://lifenews.ru/news/174933",51.0,49.67288316535756,"lifenews.ru"
"http://lifenews.ru/news/175177",34.0,49.48800691805955,"lifenews.ru"
